"trip_id","driver_id","customer_id","trip_date","distance_km","fare_amaount","rating","vehicle_type","pickup_location"
7729,51,1666,"2025-07-26",31.66,669.57,2,"Sedan","Prayagraj"
7730,2,1974,"2025-12-05",38.94,627.55,3,"Hatchback","Kanpur"
7731,50,1070,"2025-11-16",20.13,513.57,1,"Sedan","Agra"
7732,109,1844,"2025-09-27",4.12,111.36,4,"SUV","Agra"
7733,93,1806,"2025-10-12",7.1,180.79,5,"SUV","Delhi"
7734,185,1945,"2025-12-02",21.52,403.56,1,"Hatchback","Agra"
7735,94,1711,"2025-08-22",3.5,97.88,1,"SUV","Agra"
7736,99,1878,"2025-12-21",14.07,413.96,3,"Sedan","Prayagraj"
7737,108,1469,"2025-02-18",18.28,382.52,3,"Mini","Kanpur"
7738,36,1040,"2025-09-11",38.9,1063.24,1,"Sedan","Noida"
7739,87,1642,"2025-09-27",28.17,430.03,5,"SUV","Delhi"
7740,151,1828,"2025-04-06",23.65,528.77,4,"SUV","Delhi"
7741,89,1472,"2025-08-04",29.41,590.73,1,"Hatchback","Kanpur"
7742,61,1193,"2025-06-27",29.03,834.18,5,"Hatchback","Noida"
7743,17,1517,"2025-08-09",3.79,86.17,5,"SUV","Kanpur"
7744,38,1165,"2025-10-31",33.13,598.4,5,"Mini","Noida"
7745,32,1708,"2025-12-20",16.2,274.78,1,"Sedan","Prayagraj"
7746,140,1579,"2025-04-22",11.14,317.66,1,"Sedan","Delhi"
7747,108,1353,"2025-10-11",2.28,42.66,3,"Sedan","Kanpur"
7748,87,1444,"2025-06-20",35.88,561.01,1,"SUV","Delhi"
7749,173,1758,"2025-11-03",19.1,426.44,1,"Hatchback","Noida"
7750,119,1754,"2025-11-05",4.14,104.46,5,"Sedan","Delhi"
7751,18,1797,"2025-11-01",16.85,352.57,5,"Sedan","Noida"
7752,108,1903,"2025-05-17",31.07,824.15,5,"SUV","Agra"
7753,107,1082,"2025-07-31",7.06,168.04,2,"Mini","Agra"
7754,18,1467,"2025-12-30",27.53,609.11,4,"Hatchback","Lucknow"
7755,175,1585,"2025-12-28",24.71,635.98,3,"SUV","Prayagraj"
7756,70,1725,"2025-10-04",16.62,274.05,5,"Mini","Noida"
7757,163,1272,"2025-02-19",22.68,370.11,2,"Hatchback","Delhi"
7758,193,1843,"2025-08-30",33.63,905.45,1,"Hatchback","Kanpur"
7759,121,1346,"2025-06-23",32.12,869.47,1,"Hatchback","Agra"
7760,137,1083,"2025-10-06",8.2,159.32,5,"Mini","Agra"
7761,95,1885,"2025-01-13",21.63,516.43,1,"SUV","Noida"
7762,135,1473,"2025-02-01",6.29,148.79,4,"Hatchback","Prayagraj"
7763,6,1104,"2025-05-04",5.07,142.64,3,"Hatchback","Lucknow"
7764,45,1559,"2025-12-06",22.98,650.57,1,"Hatchback","Kanpur"
7765,122,1546,"2025-08-12",13.13,231.79,2,"Hatchback","Agra"
7766,106,1680,"2025-03-25",37.23,661.74,4,"SUV","Lucknow"
7767,3,1248,"2025-06-06",3.8,94.67,3,"Hatchback","Delhi"
7768,64,1988,"2025-04-02",17.08,384.3,1,"Sedan","Noida"
7769,100,1576,"2025-08-03",14.23,418.0,1,"Mini","Agra"
7770,15,1801,"2025-08-30",32.48,811.33,5,"Sedan","Noida"
7771,185,1585,"2025-11-09",25.57,650.15,5,"Hatchback","Agra"
7772,5,1612,"2025-10-22",18.94,303.46,3,"Sedan","Kanpur"
7773,90,1414,"2025-03-25",30.59,557.68,3,"Mini","Prayagraj"
7774,186,1641,"2025-11-01",17.12,274.51,1,"SUV","Noida"
7775,152,1998,"2025-12-26",2.98,64.98,3,"Hatchback","Kanpur"
7776,66,1305,"2025-05-21",2.91,46.04,1,"Hatchback","Agra"
7777,98,1697,"2025-05-02",34.35,944.64,1,"Hatchback","Prayagraj"
7778,96,1445,"2025-03-21",19.06,330.61,2,"Sedan","Lucknow"
7779,146,1184,"2025-10-15",6.32,125.07,2,"Sedan","Delhi"
7780,191,1233,"2025-11-25",9.37,144.66,4,"Mini","Prayagraj"
7781,171,1468,"2025-04-05",30.16,889.7,1,"SUV","Lucknow"
7782,156,1198,"2025-03-14",35.86,688.1,2,"Mini","Agra"
7783,122,1627,"2025-05-19",36.83,784.72,4,"Mini","Noida"
7784,71,1120,"2025-05-31",14.36,394.35,5,"Hatchback","Lucknow"
7785,155,1521,"2025-10-09",17.91,531.12,1,"Mini","Agra"
7786,74,1448,"2025-06-26",15.64,438.29,5,"Hatchback","Prayagraj"
7787,101,1842,"2025-06-03",30.49,708.5,3,"Sedan","Prayagraj"
7788,115,1582,"2025-05-04",24.11,461.84,3,"Mini","Noida"
7789,158,1685,"2025-10-14",27.89,772.89,3,"Sedan","Agra"
7790,134,1503,"2025-04-17",15.14,268.79,3,"Sedan","Kanpur"
7791,101,1247,"2025-05-13",22.93,509.23,1,"Hatchback","Delhi"
7792,125,1452,"2025-06-03",23.27,516.05,4,"Mini","Lucknow"
7793,20,1977,"2025-01-10",24.2,602.19,2,"Sedan","Noida"
7794,46,1510,"2025-09-07",22.4,622.46,5,"Mini","Kanpur"
7795,130,1814,"2025-09-25",35.25,881.62,4,"Mini","Prayagraj"
7796,45,1975,"2025-01-05",29.15,560.87,3,"Sedan","Prayagraj"
7797,137,1992,"2025-06-01",33.18,659.16,4,"SUV","Lucknow"
7798,68,1791,"2025-07-28",33.27,701.29,3,"Sedan","Noida"
7799,198,1117,"2025-06-27",29.41,819.46,2,"Sedan","Lucknow"
7800,174,1880,"2025-04-30",4.42,125.45,5,"SUV","Prayagraj"
7801,124,1639,"2025-01-25",25.4,625.46,5,"Mini","Prayagraj"
7802,28,1943,"2025-11-24",21.34,420.91,3,"Mini","Agra"
7803,27,1507,"2025-01-08",32.7,874.73,3,"SUV","Noida"
7804,177,1343,"2025-07-09",17.76,276.26,2,"SUV","Agra"
7805,68,1396,"2025-07-11",13.71,357.41,3,"SUV","Prayagraj"
7806,93,1736,"2025-09-06",27.01,703.16,5,"Mini","Lucknow"
7807,140,1245,"2025-03-13",36.94,617.68,1,"SUV","Lucknow"
7808,32,1085,"2025-04-20",32.33,709.54,1,"Sedan","Kanpur"
7809,154,1532,"2025-01-27",7.44,194.93,1,"Hatchback","Agra"
7810,86,1369,"2025-08-17",39.0,769.3,4,"SUV","Delhi"
7811,144,1185,"2025-04-28",28.09,512.61,5,"Sedan","Lucknow"
7812,17,1563,"2025-11-21",6.84,170.57,2,"Mini","Agra"
7813,68,1639,"2025-09-22",24.05,622.8,2,"Hatchback","Noida"
7814,70,1400,"2025-11-04",21.49,325.55,5,"Mini","Lucknow"
7815,117,1914,"2025-06-11",7.25,215.38,5,"Hatchback","Delhi"
7816,166,1195,"2025-08-27",18.23,403.12,1,"SUV","Delhi"
7817,157,1538,"2025-05-22",36.76,767.75,3,"Sedan","Noida"
7818,8,1588,"2025-06-02",4.33,90.88,4,"SUV","Kanpur"
7819,109,1298,"2025-07-27",33.02,568.13,3,"Mini","Lucknow"
7820,77,1399,"2025-05-05",39.47,750.67,1,"SUV","Prayagraj"
7821,36,1704,"2025-01-22",22.14,425.14,5,"SUV","Agra"
7822,146,1848,"2025-01-23",13.62,254.49,5,"Sedan","Prayagraj"
7823,47,1981,"2025-02-07",5.04,86.06,3,"Sedan","Lucknow"
7824,21,1216,"2025-07-16",26.53,600.03,5,"Hatchback","Kanpur"
7825,184,1398,"2025-12-09",14.34,395.83,3,"SUV","Lucknow"
7826,138,1881,"2025-08-20",20.57,308.93,4,"Mini","Delhi"
7827,12,1211,"2025-04-01",4.94,78.1,2,"Mini","Kanpur"
7828,119,1522,"2025-05-27",20.08,387.63,2,"SUV","Agra"
7829,137,1318,"2025-08-05",19.77,372.64,3,"SUV","Kanpur"
7830,54,1144,"2025-04-22",31.5,858.55,2,"Hatchback","Delhi"
7831,124,1242,"2025-01-29",11.22,288.68,3,"Hatchback","Noida"
7832,191,1285,"2025-06-24",8.61,209.35,5,"Mini","Noida"
7833,24,1934,"2025-03-11",7.64,145.71,1,"SUV","Delhi"
7834,129,1514,"2025-11-11",38.2,782.54,5,"SUV","Prayagraj"
7835,6,1489,"2025-10-06",25.44,644.65,1,"Hatchback","Kanpur"
7836,85,1479,"2025-01-11",6.85,182.44,4,"Mini","Kanpur"
7837,181,1691,"2025-11-30",19.38,532.45,2,"Hatchback","Delhi"
7838,77,1754,"2025-08-29",36.11,984.78,3,"Mini","Kanpur"
7839,96,1828,"2025-12-22",5.92,163.36,4,"Mini","Lucknow"
7840,77,1162,"2025-07-18",6.45,100.76,3,"Hatchback","Noida"
7841,60,1586,"2025-05-24",29.56,633.73,4,"Hatchback","Delhi"
7842,4,1820,"2025-10-21",21.51,551.33,1,"SUV","Delhi"
7843,183,1488,"2025-03-11",23.08,465.63,4,"SUV","Prayagraj"
7844,90,1036,"2025-04-06",9.12,246.63,4,"Sedan","Noida"
7845,29,1764,"2025-01-04",7.88,154.33,2,"SUV","Noida"
7846,133,1978,"2025-10-08",31.69,862.33,1,"Mini","Lucknow"
7847,189,1913,"2025-11-23",18.52,392.86,3,"Mini","Kanpur"
7848,81,1593,"2025-12-30",16.39,399.5,5,"Sedan","Prayagraj"
7849,145,1842,"2025-07-27",29.89,731.13,3,"SUV","Prayagraj"
7850,89,1424,"2025-03-15",27.16,697.15,2,"Hatchback","Kanpur"
7851,31,1904,"2025-09-18",8.54,242.07,4,"Sedan","Prayagraj"
7852,138,1893,"2025-03-13",3.68,55.43,2,"SUV","Kanpur"
7853,43,1044,"2025-10-05",15.64,265.39,5,"SUV","Noida"
7854,197,1051,"2025-09-28",29.3,608.04,5,"Sedan","Delhi"
7855,115,1120,"2025-01-08",18.14,291.39,1,"Hatchback","Agra"
7856,120,1845,"2025-06-30",34.81,616.84,5,"Sedan","Kanpur"
7857,12,1810,"2025-07-20",36.37,650.0,4,"Hatchback","Kanpur"
7858,162,1746,"2025-09-15",29.98,681.25,3,"Mini","Prayagraj"
7859,120,1971,"2025-04-11",18.33,285.6,1,"Mini","Kanpur"
7860,14,1158,"2025-12-19",11.07,330.0,3,"Hatchback","Kanpur"
7861,52,1130,"2025-08-26",16.97,500.77,1,"Hatchback","Lucknow"
7862,23,1677,"2025-08-07",34.08,651.98,5,"Hatchback","Prayagraj"
7863,77,1391,"2025-10-02",30.24,649.22,4,"Mini","Agra"
7864,169,1750,"2025-12-31",17.07,418.76,3,"Mini","Noida"
7865,43,1732,"2025-09-16",34.56,580.66,3,"Sedan","Kanpur"
7866,4,1857,"2025-12-24",2.19,62.55,1,"SUV","Agra"
7867,70,1501,"2025-02-19",12.0,260.52,1,"Mini","Lucknow"
7868,47,1151,"2025-06-16",21.29,376.29,5,"SUV","Lucknow"
7869,43,1658,"2025-03-14",20.27,541.33,2,"SUV","Delhi"
7870,71,1122,"2025-08-30",14.52,242.98,4,"Mini","Delhi"
7871,112,1081,"2025-01-22",19.55,586.27,1,"Sedan","Kanpur"
7872,32,1543,"2025-07-15",35.71,856.21,2,"Hatchback","Agra"
7873,56,1641,"2025-04-16",25.12,466.75,3,"Sedan","Delhi"
7874,151,1658,"2025-12-12",4.13,86.41,4,"SUV","Kanpur"
7875,89,1649,"2025-06-29",38.45,1136.28,5,"Sedan","Prayagraj"
7876,128,1791,"2025-06-23",2.72,60.42,4,"Hatchback","Kanpur"
7877,131,1952,"2025-04-25",37.98,690.47,5,"SUV","Lucknow"
7878,138,1288,"2025-05-21",20.67,516.33,3,"Mini","Noida"
7879,27,1684,"2025-04-12",37.45,741.33,5,"Sedan","Lucknow"
7880,174,1306,"2025-02-25",21.25,546.63,5,"Hatchback","Lucknow"
7881,104,1758,"2025-05-24",25.41,442.45,3,"Mini","Kanpur"
7882,115,1256,"2025-04-28",4.5,125.67,4,"Sedan","Kanpur"
7883,103,1046,"2025-06-27",3.79,77.39,3,"Mini","Kanpur"
7884,21,1643,"2025-01-20",8.99,212.74,5,"SUV","Agra"
7885,120,1322,"2025-08-03",8.27,204.44,5,"Sedan","Agra"
7886,130,1445,"2025-11-12",28.42,554.48,4,"Sedan","Noida"
7887,26,1087,"2025-10-12",38.85,806.66,2,"SUV","Kanpur"
7888,81,1515,"2025-08-09",28.83,859.28,3,"SUV","Delhi"
7889,150,1505,"2025-06-14",23.36,433.6,2,"SUV","Prayagraj"
7890,68,1593,"2025-03-10",16.34,272.77,5,"Mini","Noida"
7891,31,1676,"2025-09-01",5.59,141.37,3,"Mini","Noida"
7892,82,1676,"2025-05-21",18.42,345.47,5,"Mini","Delhi"
7893,8,1427,"2025-10-18",27.37,480.17,5,"SUV","Delhi"
7894,62,1056,"2025-01-06",31.4,720.02,2,"Hatchback","Noida"
7895,142,1796,"2025-08-24",4.24,108.3,3,"Mini","Prayagraj"
7896,191,1297,"2025-11-12",39.46,737.28,1,"Sedan","Noida"
7897,75,1571,"2025-10-07",21.67,599.01,2,"Sedan","Noida"
7898,113,1743,"2025-03-25",33.68,961.44,4,"Mini","Noida"
7899,128,1597,"2025-12-18",31.77,614.06,2,"SUV","Noida"
7900,99,1679,"2025-08-31",5.0,116.77,1,"Mini","Agra"
7901,58,1292,"2025-01-23",27.29,458.15,2,"Sedan","Agra"
7902,128,1319,"2025-06-13",35.13,757.1,4,"Hatchback","Kanpur"
7903,129,1279,"2025-11-24",20.0,484.0,5,"Sedan","Kanpur"
7904,4,1898,"2025-02-16",32.11,495.27,2,"SUV","Kanpur"
7905,44,1739,"2025-03-02",33.67,852.15,3,"Sedan","Delhi"
7906,187,1841,"2025-05-07",36.8,595.99,5,"SUV","Kanpur"
7907,186,1901,"2025-02-09",15.5,380.43,5,"SUV","Agra"
7908,69,1296,"2025-05-08",31.18,906.89,4,"Mini","Delhi"
7909,188,1942,"2025-06-08",14.25,229.89,4,"Sedan","Delhi"
7910,191,1849,"2025-04-11",36.35,891.63,2,"Mini","Delhi"
7911,125,1906,"2025-01-23",25.6,554.16,5,"Sedan","Delhi"
7912,177,1122,"2025-11-05",21.58,563.93,2,"Sedan","Noida"
7913,134,1910,"2025-03-09",31.96,586.2,4,"Hatchback","Agra"
7914,163,1823,"2025-10-25",6.61,145.76,4,"Sedan","Lucknow"
7915,158,1595,"2025-03-02",16.33,345.73,4,"SUV","Prayagraj"
7916,116,1691,"2025-01-14",29.25,639.51,5,"Mini","Prayagraj"
7917,76,1949,"2025-10-03",31.82,646.78,4,"Hatchback","Noida"
7918,82,1615,"2025-08-26",19.1,476.62,4,"Mini","Agra"
7919,161,1520,"2025-01-09",10.13,253.05,1,"Mini","Delhi"
7920,135,1137,"2025-04-09",3.29,89.57,2,"Mini","Lucknow"
7921,62,1286,"2025-08-28",33.84,621.29,3,"Sedan","Prayagraj"
7922,144,1513,"2025-07-27",29.32,630.67,3,"Mini","Kanpur"
7923,140,1927,"2025-07-08",18.98,468.27,3,"Mini","Kanpur"
7924,40,1084,"2025-08-24",30.27,796.98,2,"SUV","Kanpur"
7925,86,1527,"2025-08-13",11.44,172.12,5,"SUV","Prayagraj"
7926,43,1732,"2025-12-13",21.3,602.98,2,"Hatchback","Delhi"
7927,128,1408,"2025-11-13",31.53,884.72,2,"Sedan","Noida"
7928,176,1033,"2025-08-13",21.86,398.49,5,"Sedan","Prayagraj"
7929,3,1428,"2025-03-07",27.55,737.11,2,"Sedan","Delhi"
7930,79,1301,"2025-11-16",30.15,553.94,1,"Mini","Delhi"
7931,164,1560,"2025-05-27",35.93,783.7,5,"Mini","Agra"
7932,194,1790,"2025-03-23",6.71,171.43,3,"Hatchback","Noida"
7933,109,1383,"2025-01-25",16.33,307.68,5,"Hatchback","Kanpur"
7934,179,1799,"2025-12-22",17.87,305.92,4,"Mini","Lucknow"
7935,98,1168,"2025-10-14",12.11,273.46,4,"Sedan","Kanpur"
7936,26,1382,"2025-07-23",35.84,670.17,4,"Mini","Kanpur"
7937,20,1524,"2025-08-27",4.39,122.86,1,"Mini","Kanpur"
7938,184,1625,"2025-10-21",2.28,61.08,5,"SUV","Prayagraj"
7939,21,1932,"2025-09-22",35.84,793.67,5,"Sedan","Lucknow"
7940,143,1597,"2025-11-28",8.55,159.32,4,"Sedan","Delhi"
7941,99,1112,"2025-11-21",3.33,95.85,1,"Mini","Lucknow"
7942,124,1921,"2025-12-28",13.22,384.36,3,"Sedan","Delhi"
7943,94,1308,"2025-06-17",17.49,509.99,1,"SUV","Lucknow"
7944,88,1373,"2025-10-28",34.66,1005.28,1,"Mini","Delhi"
7945,168,1421,"2025-07-27",30.35,494.91,2,"Sedan","Prayagraj"
7946,132,1422,"2025-06-07",9.46,170.25,5,"Mini","Delhi"
7947,76,1269,"2025-04-17",2.72,59.02,3,"SUV","Delhi"
7948,146,1090,"2025-07-31",34.19,513.59,3,"SUV","Agra"
7949,101,1667,"2025-08-11",11.87,181.55,5,"Mini","Prayagraj"
7950,130,1641,"2025-02-20",31.63,702.13,2,"Hatchback","Kanpur"
7951,71,1971,"2025-05-22",13.74,276.62,5,"Mini","Delhi"
7952,81,1222,"2025-06-27",31.29,499.78,1,"Sedan","Prayagraj"
7953,189,1776,"2025-02-08",12.09,356.07,5,"Hatchback","Kanpur"
7954,54,1613,"2025-03-20",38.01,786.02,5,"Hatchback","Prayagraj"
7955,200,1926,"2025-04-15",29.81,609.91,2,"Mini","Kanpur"
7956,168,1597,"2025-02-23",3.87,75.42,2,"Mini","Delhi"
7957,133,1272,"2025-08-30",39.21,726.67,1,"Sedan","Noida"
7958,93,1050,"2025-11-07",32.43,801.24,1,"Mini","Lucknow"
7959,39,1675,"2025-05-05",11.09,278.83,4,"SUV","Delhi"
7960,142,1439,"2025-07-04",24.14,441.77,4,"Sedan","Kanpur"
7961,156,1173,"2025-12-29",39.33,1098.97,3,"Sedan","Lucknow"
7962,198,1217,"2025-01-02",21.41,560.08,1,"Mini","Lucknow"
7963,29,1525,"2025-04-19",35.1,925.67,5,"SUV","Delhi"
7964,147,1092,"2025-09-10",15.83,335.86,4,"Mini","Kanpur"
7965,3,1504,"2025-11-14",27.92,658.81,1,"Sedan","Agra"
7966,39,1243,"2025-04-27",7.34,214.57,3,"Sedan","Lucknow"
7967,22,1928,"2025-07-11",29.8,608.54,2,"Hatchback","Agra"
7968,118,1737,"2025-03-12",8.37,220.26,3,"Hatchback","Prayagraj"
7969,70,1736,"2025-12-21",33.5,513.54,1,"Hatchback","Kanpur"
7970,128,1093,"2025-08-08",12.13,263.16,5,"SUV","Noida"
7971,20,1550,"2025-11-30",27.32,630.38,2,"Hatchback","Delhi"
7972,25,1410,"2025-04-10",16.67,290.32,4,"SUV","Noida"
7973,111,1874,"2025-11-25",20.55,373.58,3,"Mini","Lucknow"
7974,56,1928,"2025-03-13",7.38,190.03,2,"Hatchback","Lucknow"
7975,143,1743,"2025-04-20",34.53,621.51,4,"Sedan","Lucknow"
7976,88,1140,"2025-09-24",14.94,247.41,4,"Hatchback","Agra"
7977,67,1477,"2025-05-25",15.19,229.54,1,"Mini","Agra"
7978,20,1004,"2025-06-26",13.86,264.68,4,"Hatchback","Prayagraj"
7979,83,1187,"2025-06-29",29.82,620.28,2,"SUV","Noida"
7980,77,1856,"2025-05-18",11.38,192.58,5,"SUV","Delhi"
7981,151,1378,"2025-06-13",29.62,497.04,1,"Mini","Agra"
7982,127,1140,"2025-10-06",14.09,382.35,1,"Hatchback","Prayagraj"
7983,109,1183,"2025-06-27",19.12,548.25,1,"Sedan","Prayagraj"
7984,7,1308,"2025-04-10",18.29,321.89,4,"Mini","Kanpur"
7985,141,1949,"2025-09-01",11.84,331.38,2,"Hatchback","Noida"
7986,110,1120,"2025-06-28",11.51,339.53,2,"SUV","Kanpur"
7987,35,1746,"2025-01-27",14.26,304.8,5,"Sedan","Noida"
7988,165,1515,"2025-01-03",8.67,224.28,5,"SUV","Lucknow"
7989,34,1365,"2025-04-01",39.93,946.5,1,"Sedan","Prayagraj"
7990,197,1148,"2025-04-11",28.73,686.67,3,"Hatchback","Agra"
7991,187,1161,"2025-09-08",23.47,426.54,5,"SUV","Noida"
7992,43,1323,"2025-02-14",34.14,809.22,1,"Sedan","Prayagraj"
7993,154,1575,"2025-03-11",36.72,644.09,3,"Mini","Noida"
7994,132,1922,"2025-09-27",39.08,920.7,2,"Hatchback","Noida"
7995,65,1951,"2025-04-19",28.27,737.51,2,"Mini","Kanpur"
7996,77,1051,"2025-10-10",10.82,298.75,1,"Mini","Agra"
7997,124,1791,"2025-10-01",26.39,400.82,1,"Mini","Kanpur"
7998,98,1556,"2025-06-17",31.9,502.05,2,"Hatchback","Agra"
7999,144,1816,"2025-10-27",2.51,56.86,3,"SUV","Prayagraj"
8000,92,1087,"2025-04-06",3.9,77.6,2,"Mini","Agra"
8001,147,1598,"2025-11-16",38.57,591.01,4,"Hatchback","Noida"
8002,200,1453,"2025-02-26",12.67,210.88,3,"Sedan","Lucknow"
8003,129,1738,"2025-09-08",17.42,478.92,2,"Mini","Lucknow"
8004,170,1796,"2025-01-11",28.48,689.36,1,"SUV","Delhi"
8005,72,1534,"2025-12-20",24.88,532.21,2,"Hatchback","Lucknow"
8006,176,1705,"2025-08-15",28.55,850.43,5,"Mini","Prayagraj"
8007,169,1882,"2025-04-05",20.63,413.18,5,"Hatchback","Prayagraj"
8008,195,1919,"2025-06-15",25.59,724.53,4,"Sedan","Noida"
8009,168,1509,"2025-01-27",13.48,337.98,1,"Mini","Kanpur"
8010,165,1722,"2025-01-25",24.81,403.21,2,"Hatchback","Lucknow"
8011,90,1640,"2025-03-18",10.32,280.93,1,"Mini","Lucknow"
8012,87,1772,"2025-11-20",9.68,146.8,1,"Hatchback","Delhi"
8013,140,1662,"2025-08-11",22.26,574.84,4,"SUV","Kanpur"
8014,171,1227,"2025-10-05",39.37,973.85,4,"Sedan","Agra"
8015,38,1879,"2025-03-01",6.18,124.48,1,"Hatchback","Noida"
8016,30,1639,"2025-03-17",11.76,301.55,4,"Hatchback","Prayagraj"
8017,53,1239,"2025-07-21",24.07,403.51,4,"Mini","Delhi"
8018,23,1224,"2025-08-19",22.85,438.24,3,"Sedan","Prayagraj"
8019,140,1060,"2025-03-01",2.02,33.11,1,"Sedan","Agra"
8020,71,1858,"2025-05-19",11.42,199.5,2,"SUV","Agra"
8021,146,1843,"2025-06-10",15.2,288.54,1,"Sedan","Prayagraj"
8022,170,1339,"2025-06-16",24.01,540.44,1,"Mini","Noida"
8023,62,1411,"2025-10-24",6.29,121.24,5,"Sedan","Prayagraj"
8024,155,1731,"2025-05-12",36.13,688.12,5,"SUV","Kanpur"
8025,70,1051,"2025-09-26",39.04,751.69,1,"Sedan","Kanpur"
8026,84,1411,"2025-11-10",38.33,814.36,5,"Sedan","Noida"
8027,49,1088,"2025-07-23",22.36,407.83,4,"SUV","Agra"
8028,196,1938,"2025-12-25",32.37,625.42,2,"Sedan","Agra"
8029,148,1581,"2025-01-14",15.19,304.58,4,"Hatchback","Kanpur"
8030,115,1113,"2025-01-30",21.6,343.5,5,"Sedan","Agra"
8031,5,1824,"2025-06-16",25.71,528.16,5,"SUV","Kanpur"
8032,186,1511,"2025-05-29",22.53,448.85,5,"Hatchback","Delhi"
8033,51,1609,"2025-04-07",28.24,725.54,1,"Hatchback","Prayagraj"
8034,86,1263,"2025-10-17",18.52,481.41,2,"Hatchback","Agra"
8035,38,1788,"2025-07-30",38.31,635.56,5,"Sedan","Kanpur"
8036,162,1760,"2025-10-13",19.82,571.56,4,"SUV","Lucknow"
8037,11,1644,"2025-04-22",4.24,101.65,1,"Mini","Prayagraj"
8038,190,1434,"2025-03-07",31.51,529.68,2,"SUV","Delhi"
8039,30,1087,"2025-11-28",14.75,338.75,5,"Sedan","Lucknow"
8040,26,1904,"2025-07-05",30.03,659.17,1,"Sedan","Agra"
8041,80,1130,"2025-05-15",39.9,1113.01,4,"Mini","Agra"
8042,5,1063,"2025-05-11",31.76,855.84,2,"Hatchback","Noida"
8043,128,1095,"2025-04-05",18.86,399.25,3,"Hatchback","Delhi"
8044,113,1582,"2025-12-07",35.23,816.49,3,"Sedan","Noida"
8045,158,1019,"2025-02-04",16.86,317.2,3,"Sedan","Prayagraj"
8046,86,1311,"2025-11-27",35.38,1038.5,3,"Hatchback","Noida"
8047,96,1149,"2025-02-26",18.07,447.01,4,"Hatchback","Lucknow"
8048,117,1837,"2025-04-22",22.96,628.56,5,"Sedan","Agra"
8049,103,1498,"2025-07-02",36.23,755.6,2,"Hatchback","Prayagraj"
8050,62,1107,"2025-06-14",13.31,202.47,4,"Mini","Kanpur"
8051,143,1068,"2025-02-22",17.37,495.62,2,"Hatchback","Delhi"
8052,113,1564,"2025-04-30",30.77,828.81,4,"SUV","Delhi"
8053,108,1753,"2025-09-19",3.62,97.6,1,"Sedan","Noida"
8054,31,1783,"2025-08-03",7.28,125.17,4,"SUV","Lucknow"
8055,59,1367,"2025-04-03",34.55,832.96,4,"Sedan","Kanpur"
8056,115,1178,"2025-08-02",19.52,477.04,3,"Hatchback","Noida"
8057,33,1812,"2025-08-11",4.56,129.78,1,"SUV","Delhi"
8058,35,1845,"2025-08-20",26.92,508.77,1,"Sedan","Prayagraj"
8059,142,1132,"2025-04-20",39.52,1168.28,2,"SUV","Prayagraj"
8060,43,1333,"2025-12-17",25.85,410.03,2,"Sedan","Delhi"
8061,103,1483,"2025-06-08",33.54,940.47,1,"Mini","Kanpur"
8062,184,1816,"2025-07-10",22.69,602.77,2,"SUV","Kanpur"
8063,76,1714,"2025-09-17",30.89,620.95,2,"Hatchback","Agra"
8064,190,1569,"2025-08-24",8.75,241.55,3,"SUV","Prayagraj"
8065,139,1957,"2025-05-02",6.05,136.95,2,"Mini","Delhi"
8066,39,1841,"2025-12-27",23.38,389.54,5,"Mini","Delhi"
8067,193,1065,"2025-07-13",15.83,361.14,4,"SUV","Prayagraj"
8068,54,1136,"2025-03-24",25.24,650.68,1,"Mini","Noida"
8069,120,1004,"2025-02-18",29.09,660.41,5,"SUV","Kanpur"
8070,86,1345,"2025-09-08",33.61,919.39,3,"Sedan","Lucknow"
8071,26,1183,"2025-02-23",38.02,999.98,5,"SUV","Prayagraj"
8072,167,1080,"2025-08-29",9.41,143.3,5,"Sedan","Noida"
8073,179,1727,"2025-06-25",36.26,688.66,3,"Mini","Agra"
8074,194,1729,"2025-07-12",30.0,867.57,2,"Hatchback","Lucknow"
8075,27,1498,"2025-03-04",17.62,484.54,2,"Sedan","Lucknow"
8076,123,1709,"2025-05-18",13.59,278.62,1,"Mini","Delhi"
8077,159,1739,"2025-03-30",16.46,488.74,2,"Sedan","Kanpur"
8078,46,1133,"2025-04-29",37.53,667.05,4,"Sedan","Agra"
8079,56,1678,"2025-04-09",39.67,780.18,3,"Sedan","Noida"
8080,191,1164,"2025-02-03",25.66,558.74,1,"Sedan","Delhi"
8081,42,1453,"2025-01-05",7.07,210.9,5,"SUV","Prayagraj"
8082,110,1646,"2025-05-12",4.11,111.7,2,"Sedan","Prayagraj"
8083,30,1746,"2025-02-17",38.15,971.91,4,"SUV","Kanpur"
8084,30,1032,"2025-12-15",3.52,54.92,3,"Mini","Kanpur"
8085,166,1946,"2025-01-24",3.83,76.5,3,"Hatchback","Agra"
8086,103,1728,"2025-06-27",36.14,832.04,1,"Sedan","Lucknow"
8087,54,1484,"2025-12-18",22.84,547.19,2,"SUV","Agra"
8088,59,1846,"2025-10-21",31.36,836.77,2,"Sedan","Lucknow"
8089,79,1275,"2025-09-28",14.94,272.16,5,"Sedan","Agra"
8090,186,1728,"2025-08-12",31.37,663.11,3,"Mini","Agra"
8091,55,1586,"2025-06-30",32.19,634.69,5,"SUV","Noida"
8092,61,1781,"2025-02-07",23.54,443.6,2,"Hatchback","Delhi"
8093,67,1596,"2025-12-27",27.98,528.47,1,"Sedan","Agra"
8094,174,1826,"2025-08-27",3.29,74.48,5,"Sedan","Noida"
